transaction_id,timestamp,card_id,merchant_id,merchant_category,amount,city,hour,is_foreign,transaction_count_1h,amount_zscore,is_high_amount,is_night,velocity_flag,risk_score,risk_tier,is_fraud
TXN_0007109,2024-01-20 07:23:56,CARD_3857,MERCH_675,grocery,101.91,Houston,7,False,0,1.0567,0,0,0,5.3,LOW,0
TXN_0007110,2024-03-12 18:30:00,CARD_2873,MERCH_709,pharmacy,58.8,Houston,18,False,1,0.5113,0,0,0,2.6,LOW,0
TXN_0007111,2024-01-20 11:17:39,CARD_6799,MERCH_669,online_retail,163.01,Philadelphia,11,False,1,0.4289,0,0,0,2.1,LOW,0
TXN_0007112,2024-01-02 06:07:03,CARD_4884,MERCH_214,online_retail,147.73,San Diego,6,False,1,0.2472,0,0,0,1.2,LOW,0
TXN_0007113,2024-01-31 05:30:04,CARD_1556,MERCH_176,restaurant,27.61,Austin,5,False,1,-0.4851,0,0,0,0.0,LOW,0
TXN_0007114,2024-02-02 19:06:02,CARD_6317,MERCH_561,travel,413.24,Columbus,19,False,1,-0.3529,0,0,0,0.0,LOW,0
TXN_0007115,2024-02-05 13:43:37,CARD_9552,MERCH_770,atm,209.79,San Jose,13,False,0,0.2172,0,0,0,1.1,LOW,0
TXN_0007116,2024-02-16 08:47:23,CARD_8881,MERCH_150,restaurant,34.19,San Diego,8,False,1,-0.1775,0,0,0,0.0,LOW,0
TXN_0007117,2024-01-22 18:29:48,CARD_7024,MERCH_194,online_retail,225.59,Dallas,18,False,2,1.1734,0,0,0,5.9,LOW,0
TXN_0007118,2024-01-03 16:19:48,CARD_7309,MERCH_114,gas_station,46.87,San Diego,16,False,1,0.0405,0,0,0,0.2,LOW,0
TXN_0007119,2024-01-10 15:46:51,CARD_1259,MERCH_725,online_retail,155.72,New York,15,False,1,0.3422,0,0,0,1.7,LOW,0
TXN_0007120,2024-03-07 01:37:37,CARD_2713,MERCH_188,restaurant,7.14,San Diego,1,False,2,-1.442,0,1,0,5.0,LOW,0
TXN_0007121,2024-02-29 09:01:55,CARD_8717,MERCH_814,grocery,98.01,Jacksonville,9,False,2,0.9426,0,0,0,4.7,LOW,0
TXN_0007122,2024-01-24 10:51:21,CARD_6400,MERCH_214,pharmacy,24.56,Fort Worth,10,False,0,-0.6818,0,0,0,0.0,LOW,0
TXN_0007123,2024-03-25 16:05:27,CARD_2840,MERCH_349,atm,54.88,Los Angeles,16,False,2,-1.0733,0,0,0,0.0,LOW,0
TXN_0007124,2024-02-18 16:55:25,CARD_9192,MERCH_221,gas_station,77.92,Austin,16,False,1,1.6072,0,0,0,8.0,LOW,0
TXN_0007125,2024-03-12 17:25:07,CARD_2885,MERCH_873,pharmacy,62.93,Los Angeles,17,False,1,0.6552,0,0,0,3.3,LOW,0
TXN_0007126,2024-03-12 07:25:39,CARD_6799,MERCH_868,gas_station,64.54,New York,7,False,2,0.9321,0,0,0,4.7,LOW,0
TXN_0007127,2024-01-28 00:18:17,CARD_1498,MERCH_477,restaurant,48.0,New York,0,False,0,0.4682,0,1,0,7.3,LOW,0
TXN_0007128,2024-02-23 04:48:21,CARD_6986,MERCH_347,travel,500.88,Los Angeles,4,False,3,-0.123,0,1,0,5.0,LOW,0
TXN_0007129,2024-02-23 09:03:06,CARD_9928,MERCH_448,gas_station,39.41,Los Angeles,9,False,1,-0.3359,0,0,0,0.0,LOW,0
TXN_0007130,2024-02-11 00:07:28,CARD_6552,MERCH_440,restaurant,55.14,Dallas,0,False,2,0.802,0,1,0,9.0,LOW,0
TXN_0007131,2024-02-27 04:18:29,CARD_7024,MERCH_150,online_retail,227.59,Columbus,4,False,0,1.1972,0,1,0,11.0,LOW,0
TXN_0007132,2024-01-31 06:00:09,CARD_8417,MERCH_658,grocery,62.61,Jacksonville,6,False,2,-0.0931,0,0,0,0.0,LOW,0
TXN_0007134,2024-01-05 01:25:38,CARD_4735,MERCH_299,gas_station,41.05,Los Angeles,1,False,0,-0.2532,0,1,0,5.0,LOW,0
TXN_0007135,2024-02-10 05:16:06,CARD_9497,MERCH_721,online_retail,0.01,Charlotte,5,False,1,-1.5101,0,0,0,0.0,LOW,1
TXN_0007136,2024-03-23 04:07:31,CARD_6552,MERCH_889,grocery,4.75,San Diego,4,False,0,-1.786,0,1,0,5.0,LOW,0
TXN_0007137,2024-01-20 06:59:58,CARD_9928,MERCH_378,gas_station,11.24,New York,6,False,1,-1.7573,0,0,0,0.0,LOW,0
TXN_0007138,2024-02-23 06:34:19,CARD_7884,MERCH_294,electronics,264.13,San Jose,6,False,2,-0.5162,0,0,0,0.0,LOW,0
TXN_0007139,2024-01-15 18:27:11,CARD_4942,MERCH_349,grocery,56.88,Austin,18,False,0,-0.2608,0,0,0,0.0,LOW,0
TXN_0007140,2024-02-26 20:07:00,CARD_7849,MERCH_121,restaurant,53.02,San Antonio,20,False,1,0.7028,0,0,0,3.5,LOW,0
TXN_0007141,2024-01-17 13:35:22,CARD_2403,MERCH_133,electronics,371.99,Austin,13,False,3,-0.1089,0,0,0,0.0,LOW,0
TXN_0007142,2024-02-09 15:30:25,CARD_7464,MERCH_903,electronics,616.14,Austin,15,False,0,0.8131,1,0,0,24.1,MEDIUM,0
TXN_0007143,2024-03-13 17:52:42,CARD_8086,MERCH_299,grocery,66.57,Dallas,17,True,0,0.0227,0,0,0,25.1,MEDIUM,0
TXN_0007144,2024-02-03 13:03:29,CARD_1724,MERCH_722,travel,545.68,Philadelphia,13,False,0,-0.0054,0,0,0,0.0,LOW,0
TXN_0007145,2024-03-25 01:48:38,CARD_1724,MERCH_573,electronics,218.3,Charlotte,1,False,1,-0.6892,0,1,0,5.0,LOW,0
TXN_0007146,2024-01-05 04:46:27,CARD_9447,MERCH_899,gas_station,73.45,San Jose,4,False,1,1.3816,0,1,0,11.9,LOW,0
TXN_0007147,2024-01-08 13:13:51,CARD_1787,MERCH_440,electronics,0.01,San Antonio,13,False,1,-1.5135,0,0,0,0.0,LOW,0
TXN_0007148,2024-01-16 05:01:18,CARD_1724,MERCH_709,electronics,464.37,Jacksonville,5,False,4,0.24,0,0,1,36.2,MEDIUM,0
TXN_0007149,2024-01-22 22:38:20,CARD_9012,MERCH_899,online_retail,102.74,Houston,22,False,0,-0.288,0,0,0,0.0,LOW,0
TXN_0007150,2024-02-08 07:11:05,CARD_3105,MERCH_278,online_retail,194.27,Charlotte,7,False,1,0.8008,0,0,0,4.0,LOW,0
TXN_0007151,2024-03-23 05:58:38,CARD_8155,MERCH_868,electronics,374.17,Jacksonville,5,False,1,-0.1006,0,0,0,0.0,LOW,0
TXN_0007152,2024-01-22 18:04:55,CARD_6878,MERCH_779,pharmacy,42.26,San Jose,18,False,0,-0.065,0,0,0,0.0,LOW,0
TXN_0007153,2024-02-02 03:00:03,CARD_1695,MERCH_121,online_retail,94.67,Houston,3,False,0,-0.384,0,1,0,5.0,LOW,0
TXN_0007154,2024-01-04 23:59:41,CARD_7981,MERCH_140,travel,1125.17,Philadelphia,23,False,2,1.5152,1,0,0,27.6,MEDIUM,0
TXN_0007155,2024-03-05 07:25:57,CARD_2398,MERCH_100,electronics,380.67,Charlotte,7,False,1,-0.0761,0,0,0,0.0,LOW,0
TXN_0007156,2024-02-19 03:23:25,CARD_9552,MERCH_214,travel,1367.25,Austin,3,False,3,2.1504,1,1,0,35.8,MEDIUM,0
TXN_0007157,2024-01-05 01:20:16,CARD_7998,MERCH_935,pharmacy,50.17,Los Angeles,1,False,3,0.2106,0,1,0,6.1,LOW,0
TXN_0007158,2024-02-11 18:29:08,CARD_9497,MERCH_516,grocery,65.76,Fort Worth,18,True,2,-0.001,0,0,0,25.0,MEDIUM,0
TXN_0007159,2024-01-20 15:54:18,CARD_6472,MERCH_873,grocery,59.91,Los Angeles,15,False,1,-0.1721,0,0,0,0.0,LOW,0
TXN_0007160,2024-02-07 22:09:56,CARD_9447,MERCH_930,online_retail,173.6,San Antonio,22,False,2,0.5549,0,0,0,2.8,LOW,0
TXN_0007162,2024-03-11 13:56:07,CARD_6666,MERCH_873,online_retail,133.85,Philadelphia,13,False,1,0.0821,0,0,0,0.4,LOW,0
TXN_0007163,2024-01-06 04:06:54,CARD_1787,MERCH_899,travel,543.42,San Diego,4,False,1,-0.0113,0,1,0,5.0,LOW,0
TXN_0007164,2024-02-23 22:58:48,CARD_8046,MERCH_573,atm,219.03,Chicago,22,False,3,0.2941,0,0,0,1.5,LOW,0
TXN_0007165,2024-03-12 09:12:32,CARD_9798,MERCH_957,restaurant,45.7,San Jose,9,False,0,0.3606,0,0,0,1.8,LOW,0
TXN_0007166,2024-01-01 03:03:24,CARD_4000,MERCH_561,electronics,492.56,Austin,3,False,0,0.3464,0,1,0,6.7,LOW,0
TXN_0007167,2024-03-22 09:35:12,CARD_7194,MERCH_709,grocery,68.32,Fort Worth,9,False,0,0.0739,0,0,0,0.4,LOW,0
TXN_0007168,2024-03-09 13:43:31,CARD_2403,MERCH_347,restaurant,72.52,San Antonio,13,False,0,1.6145,0,0,0,8.1,LOW,0
TXN_0007169,2024-01-26 03:17:30,CARD_7223,MERCH_779,grocery,79.79,San Diego,3,False,4,0.4095,0,1,1,42.0,MEDIUM,0
TXN_0007170,2024-02-13 10:23:20,CARD_1259,MERCH_721,restaurant,95.33,Los Angeles,10,False,1,2.6808,0,0,0,13.4,LOW,0
TXN_0007171,2024-03-02 06:48:30,CARD_3697,MERCH_868,restaurant,39.1,Philadelphia,6,False,0,0.0521,0,0,0,0.3,LOW,0
TXN_0007172,2024-02-16 12:19:05,CARD_1724,MERCH_133,electronics,648.5,Dallas,12,False,0,0.9353,1,0,0,24.7,MEDIUM,0
TXN_0007173,2024-03-09 02:02:29,CARD_2438,MERCH_185,online_retail,51.03,San Antonio,2,False,2,-0.9032,0,1,0,5.0,LOW,0
TXN_0007174,2024-03-21 01:28:37,CARD_5647,MERCH_294,gas_station,73.02,Charlotte,1,False,0,1.3599,0,1,0,11.8,LOW,0
TXN_0007175,2024-02-02 05:20:15,CARD_7169,MERCH_964,grocery,40.35,Phoenix,5,False,2,-0.7444,0,0,0,0.0,LOW,0
TXN_0007176,2024-01-10 19:54:52,CARD_4881,MERCH_930,grocery,80.96,New York,19,False,1,0.4438,0,0,0,2.2,LOW,0
TXN_0007177,2024-02-08 19:53:51,CARD_3493,MERCH_214,pharmacy,34.07,Columbus,19,False,1,-0.3504,0,0,0,0.0,LOW,0
TXN_0007178,2024-02-23 22:42:44,CARD_4735,MERCH_899,atm,234.24,San Diego,22,False,1,0.4208,0,0,0,2.1,LOW,0
TXN_0007179,2024-03-10 18:05:17,CARD_4380,MERCH_513,gas_station,40.3,Los Angeles,18,False,2,-0.291,0,0,0,0.0,LOW,0
TXN_0007180,2024-01-26 09:27:54,CARD_5775,MERCH_708,gas_station,29.21,Charlotte,9,False,1,-0.8506,0,0,0,0.0,LOW,0
TXN_0007181,2024-03-24 12:52:34,CARD_1787,MERCH_176,restaurant,32.02,Houston,12,True,0,-0.2789,0,0,0,25.0,MEDIUM,0
TXN_0007182,2024-01-04 07:17:47,CARD_8112,MERCH_472,online_retail,266.45,Charlotte,7,True,2,1.6595,0,0,0,33.3,MEDIUM,1
TXN_0007183,2024-02-22 06:04:07,CARD_5775,MERCH_561,gas_station,54.35,Philadelphia,6,False,0,0.4179,0,0,0,2.1,LOW,0
TXN_0007184,2024-02-09 08:44:39,CARD_1795,MERCH_323,grocery,19.89,Philadelphia,8,False,2,-1.343,0,0,0,0.0,LOW,0
TXN_0007185,2024-03-03 12:52:09,CARD_2398,MERCH_304,restaurant,62.1,Houston,12,False,0,1.1273,0,0,0,5.6,LOW,0
TXN_0007186,2024-01-26 12:36:14,CARD_8717,MERCH_910,gas_station,27.17,Chicago,12,False,3,-0.9535,0,0,0,0.0,LOW,0
TXN_0007187,2024-03-24 21:00:58,CARD_7786,MERCH_686,gas_station,59.87,Fort Worth,21,False,2,0.6964,0,0,0,3.5,LOW,0
TXN_0007188,2024-01-01 03:13:29,CARD_8611,MERCH_221,grocery,84.36,San Antonio,3,False,0,0.5432,0,1,0,7.7,LOW,0
TXN_0007189,2024-03-14 09:51:14,CARD_2052,MERCH_822,online_retail,178.55,Dallas,9,False,0,0.6138,0,0,0,3.1,LOW,0
TXN_0007190,2024-02-14 08:45:40,CARD_8417,MERCH_721,restaurant,78.77,Phoenix,8,False,5,1.9066,0,0,1,44.5,MEDIUM,1
TXN_0007191,2024-02-16 10:23:32,CARD_4000,MERCH_298,gas_station,28.43,San Antonio,10,False,5,-0.8899,0,0,1,35.0,MEDIUM,1
TXN_0007193,2024-02-05 06:11:24,CARD_9012,MERCH_153,restaurant,65.71,Phoenix,6,False,1,1.2961,0,0,0,6.5,LOW,0
TXN_0007194,2024-02-09 01:42:22,CARD_4071,MERCH_930,travel,269.8,Dallas,1,False,1,-0.7293,0,1,0,5.0,LOW,0
TXN_0007196,2024-01-02 01:20:21,CARD_6886,MERCH_713,grocery,54.95,Jacksonville,1,False,1,-0.3172,0,1,0,5.0,LOW,0
TXN_0007197,2024-02-06 01:03:49,CARD_2840,MERCH_822,atm,218.97,Jacksonville,1,False,0,0.2936,0,1,0,6.5,LOW,0
TXN_0007198,2024-02-06 03:50:56,CARD_2457,MERCH_856,online_retail,0.01,San Jose,3,False,1,-1.5101,0,1,0,5.0,LOW,0
TXN_0007199,2024-03-05 23:22:23,CARD_2566,MERCH_946,online_retail,172.38,Los Angeles,23,False,2,0.5404,0,0,0,2.7,LOW,0
TXN_0007200,2024-02-12 08:04:25,CARD_1273,MERCH_140,restaurant,7.02,Columbus,8,False,2,-1.4476,0,0,0,0.0,LOW,0
TXN_0007201,2024-02-19 10:57:02,CARD_4130,MERCH_179,gas_station,70.87,Austin,10,False,0,1.2515,0,0,0,6.3,LOW,0
TXN_0007202,2024-02-11 22:36:20,CARD_8405,MERCH_947,grocery,82.98,Jacksonville,22,False,3,0.5029,0,0,0,2.5,LOW,0
TXN_0007203,2024-02-08 03:52:56,CARD_9992,MERCH_221,pharmacy,99.39,San Jose,3,False,1,1.9257,0,1,0,14.6,LOW,0
TXN_0007204,2024-03-05 12:33:38,CARD_1284,MERCH_686,online_retail,183.53,San Diego,12,False,1,0.6731,0,0,0,3.4,LOW,0
TXN_0007205,2024-03-01 19:20:35,CARD_1552,MERCH_899,restaurant,31.3,Dallas,19,False,2,-0.3126,0,0,0,0.0,LOW,0
TXN_0007206,2024-03-30 05:10:44,CARD_2646,MERCH_112,restaurant,20.43,Los Angeles,5,False,0,-0.8207,0,0,0,0.0,LOW,0
TXN_0007207,2024-02-14 17:07:16,CARD_6400,MERCH_882,grocery,73.36,Columbus,17,False,2,0.2214,0,0,0,1.1,LOW,0
TXN_0007208,2024-01-03 12:10:57,CARD_4924,MERCH_221,grocery,63.94,Fort Worth,12,False,3,-0.0542,0,0,0,0.0,LOW,0
TXN_0007209,2024-02-22 16:13:33,CARD_4881,MERCH_153,online_retail,232.68,Columbus,16,False,1,1.2578,0,0,0,6.3,LOW,0
TXN_0007210,2024-02-05 15:25:02,CARD_8417,MERCH_516,restaurant,17.57,Austin,15,False,0,-0.9544,0,0,0,0.0,LOW,0
TXN_0007211,2024-01-09 14:55:39,CARD_8387,MERCH_179,electronics,945.85,Houston,14,False,0,2.0581,1,0,0,30.3,MEDIUM,1
TXN_0007212,2024-03-18 02:30:34,CARD_1552,MERCH_472,online_retail,241.1,Philadelphia,2,True,1,1.3579,0,1,0,36.8,MEDIUM,1
TXN_0007213,2024-02-26 23:09:06,CARD_8387,MERCH_669,online_retail,100.67,Columbus,23,False,0,-0.3127,0,0,0,0.0,LOW,0
TXN_0007214,2024-02-26 07:30:18,CARD_8480,MERCH_935,travel,1295.08,Houston,7,False,2,1.961,1,0,0,29.8,MEDIUM,0
TXN_0007215,2024-02-27 06:36:02,CARD_4884,MERCH_349,grocery,37.59,San Jose,6,False,1,-0.8252,0,0,0,0.0,LOW,0
TXN_0007216,2024-03-29 12:34:45,CARD_3493,MERCH_899,online_retail,139.53,San Jose,12,False,2,0.1496,0,0,0,0.7,LOW,0
TXN_0007217,2024-03-02 22:15:12,CARD_3873,MERCH_947,electronics,22.59,Chicago,22,False,2,-1.4283,0,0,0,0.0,LOW,0
TXN_0007218,2024-03-05 04:58:42,CARD_6590,MERCH_513,gas_station,81.93,Los Angeles,4,False,0,1.8095,0,1,0,14.0,LOW,0
TXN_0007219,2024-03-08 14:12:08,CARD_2403,MERCH_725,grocery,7.34,New York,14,False,1,-1.7102,0,0,0,0.0,LOW,0
TXN_0007220,2024-03-06 04:22:27,CARD_7703,MERCH_121,grocery,14.58,Jacksonville,4,False,1,-1.4984,0,1,0,5.0,LOW,0
TXN_0007221,2024-03-04 08:47:00,CARD_8387,MERCH_930,grocery,42.79,Phoenix,8,False,2,-0.673,0,0,0,0.0,LOW,0
TXN_0007222,2024-01-07 20:20:33,CARD_7194,MERCH_903,restaurant,67.09,Houston,20,False,2,1.3606,0,0,0,6.8,LOW,0
TXN_0007223,2024-02-06 05:13:02,CARD_8417,MERCH_779,grocery,98.42,Columbus,5,False,1,0.9546,0,0,0,4.8,LOW,0
TXN_0007224,2024-01-25 18:33:00,CARD_3105,MERCH_899,online_retail,131.59,Dallas,18,False,0,0.0552,0,0,0,0.3,LOW,0
TXN_0007225,2024-03-21 03:53:26,CARD_1197,MERCH_947,grocery,100.66,New York,3,False,0,1.0201,0,1,0,10.1,LOW,0
TXN_0007226,2024-02-22 13:01:44,CARD_1518,MERCH_658,grocery,60.96,Phoenix,13,False,2,-0.1414,0,0,0,0.0,LOW,0
TXN_0007227,2024-02-16 10:03:09,CARD_5137,MERCH_753,gas_station,53.45,San Diego,10,False,1,0.3725,0,0,0,1.9,LOW,0
TXN_0007229,2024-03-02 09:42:11,CARD_5379,MERCH_899,pharmacy,34.6,Jacksonville,9,True,0,-0.3319,0,0,0,25.0,MEDIUM,0
TXN_0007230,2024-03-09 15:11:50,CARD_2859,MERCH_899,gas_station,29.67,Fort Worth,15,False,5,-0.8273,0,0,1,35.0,MEDIUM,0
TXN_0007231,2024-01-19 03:27:02,CARD_8417,MERCH_856,gas_station,54.41,New York,3,False,4,0.4209,0,1,1,42.1,MEDIUM,0
TXN_0007232,2024-03-30 10:18:02,CARD_8086,MERCH_868,grocery,90.91,Phoenix,10,False,0,0.7349,0,0,0,3.7,LOW,0
TXN_0007233,2024-03-09 13:43:08,CARD_2457,MERCH_448,restaurant,40.43,San Jose,13,False,0,0.1143,0,0,0,0.6,LOW,0
TXN_0007234,2024-01-19 14:41:49,CARD_8046,MERCH_121,online_retail,215.32,New York,14,False,1,1.0512,0,0,0,5.3,LOW,0
TXN_0007235,2024-02-24 12:41:41,CARD_7464,MERCH_899,electronics,323.65,Dallas,12,False,4,-0.2914,0,0,1,35.0,MEDIUM,0
TXN_0007236,2024-02-08 13:20:31,CARD_2885,MERCH_899,gas_station,47.55,Los Angeles,13,False,2,0.0748,0,0,0,0.4,LOW,0
TXN_0007237,2024-02-03 21:36:57,CARD_9725,MERCH_516,online_retail,155.58,Dallas,21,False,0,0.3406,0,0,0,1.7,LOW,0
TXN_0007238,2024-03-19 00:22:27,CARD_7532,MERCH_713,restaurant,44.32,Los Angeles,0,False,2,0.2961,0,1,0,6.5,LOW,0
TXN_0007239,2024-01-26 16:58:03,CARD_7169,MERCH_770,travel,1217.57,Jacksonville,16,False,2,1.7576,1,0,0,28.8,MEDIUM,0
TXN_0007240,2024-03-16 10:24:08,CARD_7931,MERCH_176,online_retail,155.11,San Antonio,10,False,3,0.335,0,0,0,1.7,LOW,0
TXN_0007241,2024-02-27 07:32:20,CARD_9415,MERCH_440,gas_station,38.92,Charlotte,7,False,3,-0.3606,0,0,0,0.0,LOW,0
TXN_0007242,2024-03-14 13:08:16,CARD_7223,MERCH_112,online_retail,170.16,Los Angeles,13,False,1,0.514,0,0,0,2.6,LOW,0
TXN_0007243,2024-03-08 01:48:09,CARD_5647,MERCH_153,travel,963.72,Columbus,1,True,1,1.0915,1,1,0,55.5,HIGH,1
TXN_0007244,2024-02-25 20:03:00,CARD_5657,MERCH_873,restaurant,55.03,San Antonio,20,False,0,0.7968,0,0,0,4.0,LOW,0
TXN_0007245,2024-01-18 03:23:06,CARD_8316,MERCH_221,pharmacy,63.56,San Diego,3,False,1,0.6772,0,1,0,8.4,LOW,0
TXN_0007246,2024-03-30 09:17:52,CARD_7703,MERCH_477,atm,0.23,Austin,9,False,1,-1.5285,0,0,0,0.0,LOW,0
TXN_0007247,2024-02-27 19:39:22,CARD_5137,MERCH_349,grocery,0.01,San Jose,19,False,1,-1.9247,0,0,0,0.0,LOW,0
TXN_0007248,2024-02-02 05:04:17,CARD_2002,MERCH_770,electronics,737.07,Columbus,5,False,0,1.2697,1,0,0,26.3,MEDIUM,0
TXN_0007249,2024-01-24 01:35:08,CARD_2052,MERCH_293,online_retail,161.69,Fort Worth,1,False,1,0.4132,0,1,0,7.1,LOW,0
TXN_0007250,2024-01-11 11:11:48,CARD_3977,MERCH_294,restaurant,37.53,Houston,11,False,1,-0.0213,0,0,0,0.0,LOW,0
TXN_0007251,2024-01-29 09:58:24,CARD_5355,MERCH_614,restaurant,53.27,Phoenix,9,False,1,0.7145,0,0,0,3.6,LOW,0
TXN_0007252,2024-01-12 22:19:45,CARD_8029,MERCH_513,travel,1349.47,Columbus,22,False,2,2.1037,1,0,0,30.5,MEDIUM,0
TXN_0007253,2024-03-20 21:55:51,CARD_4071,MERCH_614,online_retail,254.29,Fort Worth,21,False,0,1.5148,0,0,0,7.6,LOW,0
TXN_0007254,2024-02-09 05:05:40,CARD_3519,MERCH_448,restaurant,59.17,Charlotte,5,False,0,0.9904,0,0,0,5.0,LOW,0
TXN_0007255,2024-02-26 08:14:51,CARD_8417,MERCH_100,grocery,33.96,Columbus,8,False,0,-0.9314,0,0,0,0.0,LOW,0
TXN_0007256,2024-03-13 10:41:31,CARD_9012,MERCH_100,restaurant,21.35,San Jose,10,False,0,-0.7777,0,0,0,0.0,LOW,0
TXN_0007257,2024-03-27 12:42:54,CARD_1828,MERCH_903,atm,0.01,Charlotte,12,False,2,-1.5304,0,0,0,0.0,LOW,0
TXN_0007258,2024-02-10 18:08:52,CARD_3519,MERCH_614,electronics,557.38,Jacksonville,18,False,0,0.5912,0,0,0,3.0,LOW,0
TXN_0007259,2024-01-05 16:53:33,CARD_5701,MERCH_903,grocery,103.8,Columbus,16,False,0,1.112,0,0,0,5.6,LOW,0
TXN_0007260,2024-02-25 00:35:15,CARD_7255,MERCH_770,atm,322.82,San Diego,0,False,1,1.1587,0,1,0,10.8,LOW,0
TXN_0007261,2024-03-26 05:16:15,CARD_5701,MERCH_140,travel,823.68,Charlotte,5,False,0,0.7241,1,0,0,23.6,MEDIUM,0
TXN_0007262,2024-02-02 05:19:36,CARD_5775,MERCH_899,restaurant,34.61,Los Angeles,5,False,1,-0.1578,0,0,0,0.0,LOW,0
TXN_0007263,2024-01-10 04:59:58,CARD_9117,MERCH_482,grocery,45.25,Columbus,4,False,0,-0.601,0,1,0,5.0,LOW,0
TXN_0007264,2024-03-05 08:02:07,CARD_7223,MERCH_753,online_retail,41.59,Charlotte,8,False,3,-1.0155,0,0,0,0.0,LOW,0
TXN_0007265,2024-02-25 20:39:36,CARD_8463,MERCH_873,grocery,59.28,Jacksonville,20,False,2,-0.1906,0,0,0,0.0,LOW,0
TXN_0007266,2024-01-14 18:47:09,CARD_3857,MERCH_477,gas_station,25.44,Charlotte,18,False,0,-1.0408,0,0,0,0.0,LOW,0
TXN_0007268,2024-02-16 19:26:59,CARD_1724,MERCH_675,atm,23.72,Phoenix,19,False,1,-1.3329,0,0,0,0.0,LOW,0
TXN_0007269,2024-01-14 08:52:44,CARD_2124,MERCH_278,gas_station,41.06,Chicago,8,False,1,-0.2527,0,0,0,0.0,LOW,0
TXN_0007270,2024-01-17 15:52:47,CARD_1498,MERCH_779,atm,0.01,Chicago,15,False,3,-1.5304,0,0,0,0.0,LOW,0
TXN_0007271,2024-01-28 19:24:17,CARD_7506,MERCH_194,atm,215.59,Fort Worth,19,False,0,0.2655,0,0,0,1.3,LOW,0
TXN_0007272,2024-02-12 04:09:32,CARD_6134,MERCH_188,grocery,64.92,New York,4,False,0,-0.0255,0,1,0,5.0,LOW,0
TXN_0007273,2024-03-14 14:56:10,CARD_8086,MERCH_140,gas_station,37.86,Houston,14,False,1,-0.4141,0,0,0,0.0,LOW,0
TXN_0007274,2024-02-08 17:52:01,CARD_9117,MERCH_293,online_retail,31.39,San Diego,17,False,2,-1.1368,0,0,0,0.0,LOW,0
TXN_0007275,2024-03-16 06:19:46,CARD_8407,MERCH_100,electronics,380.69,Philadelphia,6,False,1,-0.076,0,0,0,0.0,LOW,0
TXN_0007276,2024-02-24 09:51:15,CARD_7506,MERCH_957,restaurant,26.02,Columbus,9,False,3,-0.5594,0,0,0,0.0,LOW,0
TXN_0007277,2024-02-05 08:19:40,CARD_2403,MERCH_140,online_retail,107.0,New York,8,False,1,-0.2374,0,0,0,0.0,LOW,0
TXN_0007278,2024-02-15 20:37:03,CARD_7708,MERCH_176,online_retail,305.96,New York,20,False,0,2.1295,0,0,0,10.6,LOW,0
TXN_0007279,2024-01-13 17:03:55,CARD_8881,MERCH_140,electronics,428.21,Phoenix,17,False,1,0.1034,0,0,0,0.5,LOW,0
TXN_0007280,2024-03-28 19:36:03,CARD_7373,MERCH_153,electronics,529.2,San Jose,19,False,2,0.4848,0,0,0,2.4,LOW,1
TXN_0007281,2024-01-28 04:07:11,CARD_8337,MERCH_721,grocery,48.74,Philadelphia,4,False,0,-0.4989,0,1,0,5.0,LOW,1
TXN_0007282,2024-03-22 00:40:22,CARD_9992,MERCH_776,grocery,37.54,Fort Worth,0,False,1,-0.8266,0,1,0,5.0,LOW,0
TXN_0007284,2024-01-27 11:12:30,CARD_3873,MERCH_856,atm,480.47,Philadelphia,11,False,1,2.472,0,0,0,12.4,LOW,0
TXN_0007285,2024-02-13 19:15:08,CARD_6799,MERCH_293,atm,145.51,San Jose,19,False,2,-0.3183,0,0,0,0.0,LOW,0
TXN_0007286,2024-01-11 21:44:30,CARD_9212,MERCH_221,travel,691.8,San Jose,21,False,1,0.378,1,0,0,21.9,MEDIUM,0
TXN_0007287,2024-02-25 09:44:39,CARD_9497,MERCH_472,grocery,36.01,San Diego,9,False,0,-0.8714,0,0,0,0.0,LOW,0
TXN_0007288,2024-01-06 19:51:49,CARD_2228,MERCH_669,online_retail,0.01,San Antonio,19,False,1,-1.5101,0,0,0,0.0,LOW,0
TXN_0007289,2024-02-27 12:25:04,CARD_1518,MERCH_150,grocery,37.36,Los Angeles,12,False,3,-0.8319,0,0,0,0.0,LOW,0
TXN_0007290,2024-01-18 19:39:59,CARD_6613,MERCH_709,gas_station,92.61,New York,19,True,2,2.3484,0,0,0,36.7,MEDIUM,0
TXN_0007291,2024-01-12 13:43:15,CARD_4028,MERCH_440,gas_station,56.91,New York,13,False,1,0.5471,0,0,0,2.7,LOW,0
TXN_0007292,2024-01-20 23:45:07,CARD_6400,MERCH_882,travel,1229.19,San Diego,23,True,3,1.7881,1,0,0,53.9,MEDIUM,0
TXN_0007293,2024-01-09 00:56:50,CARD_9447,MERCH_477,grocery,52.83,Columbus,0,False,2,-0.3793,0,1,0,5.0,LOW,0
TXN_0007294,2024-03-20 23:33:06,CARD_6886,MERCH_115,online_retail,0.01,Los Angeles,23,False,2,-1.5101,0,0,0,0.0,LOW,0
TXN_0007295,2024-03-25 05:41:49,CARD_1375,MERCH_294,pharmacy,8.74,New York,5,False,2,-1.233,0,0,0,0.0,LOW,0
TXN_0007296,2024-03-24 05:39:22,CARD_1519,MERCH_299,online_retail,157.72,Austin,5,False,1,0.366,0,0,0,1.8,LOW,0
